Time Frame,Date,Ta (°C),Tm (°C),I3 (W/m2),P (kW)
15,08-02-2012 15:49,34.045,42.9432,597.5461404,465.0086667
16,08-02-2012 16:54,35.07775,36.968,353.3531111,251.2704667
17,08-02-2012 17:54,34.27866667,32.23616667,180.6793333,105.0779333
18,08-02-2012 18:54,28.73266667,27.036,33.16366667,17.80471667
19,08-02-2012 19:54,26.68833333,23.77,0,0.213716667
20,08-02-2012 20:54,25.902,22.49733333,0,0
21,08-02-2012 21:54,24.85233333,21.77916667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-03-2012 04:54,20.63,16.68733333,0.833,0.49788
5,08-03-2012 05:54,21.62716667,18.5185,59.114,27.26515
6,08-03-2012 06:54,24.30933333,25.1415,237.749,164.5439667
7,08-03-2012 07:44,27.5878,33.9914,399.1045283,342.7948491
8,08-03-2012 08:52,30.17033333,49.09216667,581.9746667,84.43376667
9,08-03-2012 09:52,30.608,52.692,605.32,0
10,08-03-2012 10:52,30.608,52.692,605.32,0
11,08-03-2012 11:52,30.608,52.692,605.32,0
12,08-03-2012 12:52,30.608,52.692,605.32,0
13,08-03-2012 13:52,30.608,52.692,605.32,0
14,08-03-2012 14:52,30.608,52.692,605.32,0
15,08-03-2012 15:52,30.608,52.692,605.32,0
16,08-03-2012 16:52,30.608,52.692,605.32,0
17,08-03-2012 17:52,30.608,52.692,587.8915,0.951666667
18,08-03-2012 18:52,30.65866667,28.758,18.67116667,8.365816667
19,08-03-2012 19:52,27.9345,24.679,0,0.120333333
20,08-03-2012 20:52,26.7235,23.18,0,0
21,08-03-2012 21:42,25.5812,21.4,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-04-2012 04:52,21.3885,17.41283333,0.611509434,0.323830189
5,08-04-2012 05:52,22.324,18.69633333,60.37166667,19.41033333
6,08-04-2012 06:52,24.98433333,25.68033333,213.3893333,115.5448167
7,08-04-2012 07:52,28.55466667,37.714,420.4031667,243.0674667
8,08-04-2012 08:52,31.57583333,51.3825,595.2973333,383.7348833
9,08-04-2012 09:52,34.151,60.52416667,744.4558333,602.1619167
10,08-04-2012 10:52,36.15366667,64.46833333,843.3658333,660.8623333
11,08-04-2012 11:52,36.2215,62.7035,899.517,695.0477167
12,08-04-2012 12:52,37.05716667,65.37083333,900.3426667,680.9145333
13,08-04-2012 13:52,37.46466667,61.40933333,839.5951667,643.48865
14,08-04-2012 14:52,38.10683333,58.16433333,722.1245,556.2380167
15,08-04-2012 15:52,37.89883333,52.629,564.0446667,431.3744167
16,08-04-2012 16:52,38.94,47.67816667,371.828,266.5086333
17,08-04-2012 17:52,38.49333333,38.38533333,174.926,99.50625
18,08-04-2012 18:52,31.77283333,30.27983333,27.44066667,14.96768333
19,08-04-2012 19:52,28.821,24.74933333,0,0.13345
20,08-04-2012 20:52,27.43616667,23.12016667,0,0
21,08-04-2012 21:52,26.42733333,22.02933333,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-05-2012 04:52,21.7125,17.4765,0.631320755,0.401245283
5,08-05-2012 05:52,22.99883333,19.30316667,51.9415,26.7356
6,08-05-2012 06:52,25.968,25.80083333,213.352,165.5862
7,08-05-2012 07:52,29.41316667,39.663,412.3571667,351.7911
8,08-05-2012 08:52,32.73233333,52.65516667,600.9083333,485.9052167
9,08-05-2012 09:52,35.06733333,60.853,750.797,607.52415
10,08-05-2012 10:52,37.13216667,65.348,848.0543333,661.3938333
11,08-05-2012 11:52,38.13066667,65.36333333,894.2335,688.4842833
12,08-05-2012 12:52,38.30383333,62.21083333,898.2516667,690.8458333
13,08-05-2012 13:52,38.48183333,59.38283333,835.7568333,644.31185
14,08-05-2012 14:52,37.92216667,54.38683333,713.4433333,552.9545833
15,08-05-2012 15:52,37.52283333,50.272,543.3705,422.7589667
16,08-05-2012 16:52,37.42066667,43.72916667,350.164,258.52385
17,08-05-2012 17:52,37.02483333,36.84016667,157.581,104.2036833
18,08-05-2012 18:52,32.15016667,29.81883333,26.71566667,20.07253333
19,08-05-2012 19:52,28.94683333,24.76933333,0,0.07815
20,08-05-2012 20:52,27.42566667,22.33283333,0,0
21,08-05-2012 21:42,26.1266,21.299,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-06-2012 04:52,21.59633333,17.448,0.650754717,0.380754717
5,08-06-2012 05:52,21.992,18.59033333,50.81066667,32.44343333
6,08-06-2012 06:52,25.394,25.23,193.5293333,152.8388333
7,08-06-2012 07:52,28.379,38.44316667,382.6698333,327.3036
8,08-06-2012 08:52,30.76183333,47.81716667,569.0568333,465.6286333
9,08-06-2012 09:52,33.67033333,57.44016667,722.7858333,581.8638
10,08-06-2012 10:52,35.73966667,63.936,820.7626667,652.6406
11,08-06-2012 11:52,37.35133333,66.8245,867.4883333,676.4722667
12,08-06-2012 12:22,38.668,65.35366667,868.9236364,670.9389545
13,08-06-2012 13:56,39.6422,63.7484,796.6620755,614.2568302
14,08-06-2012 14:56,39.35866667,56.893,682.1605,530.1024667
15,08-06-2012 15:56,39.38616667,50.57466667,524.7605,408.8089333
16,08-06-2012 16:56,39.97766667,45.47483333,335.203,247.6116333
17,08-06-2012 17:56,38.98266667,38.6965,150.6751667,101.5950167
18,08-06-2012 18:56,32.6865,30.75716667,24.54866667,19.31858333
19,08-06-2012 19:56,29.63683333,25.44983333,0,0.055833333
20,08-06-2012 20:56,27.8215,23.18633333,0,0
21,08-06-2012 21:46,26.6614,21.6966,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-07-2012 04:56,22.7175,19.64116667,0.136956522,0.203934783
5,08-07-2012 05:56,23.0705,19.71283333,43.45933333,28.52178333
6,08-07-2012 06:56,25.63433333,24.75616667,185.5526667,146.3434833
7,08-07-2012 07:56,29.399,33.60233333,371.0688333,323.6439167
8,08-07-2012 08:56,31.70116667,40.79933333,560.6471667,466.7627
9,08-07-2012 09:56,33.81333333,44.8085,723.4976667,603.2558833
10,08-07-2012 10:56,35.21933333,48.07616667,835.8851667,678.7049
11,08-07-2012 11:56,35.81233333,48.8695,891.276,710.1132667
12,08-07-2012 12:56,37.29883333,51.558,887.1391667,700.6681667
13,08-07-2012 13:56,37.41683333,49.475,818.3123333,648.0800667
14,08-07-2012 14:56,37.10783333,46.379,695.351,553.0119833
15,08-07-2012 15:56,37.03683333,43.08733333,528.5166667,416.0710333
16,08-07-2012 16:56,37.84866667,39.8,336.4838333,244.0014667
17,08-07-2012 17:56,36.28933333,34.87383333,149.2693333,100.3557
18,08-07-2012 18:56,32.17066667,30.35116667,25.73666667,18.79065
19,08-07-2012 19:56,29.79683333,27.38083333,0,0.029666667
20,08-07-2012 20:56,28.75166667,25.52333333,0,0
21,08-07-2012 21:46,27.722,23.7064,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-08-2012 04:56,25.081,21.00833333,0.138478261,0.120543478
5,08-08-2012 05:56,25.84366667,22.91566667,42.05916667,27.64171667
6,08-08-2012 06:56,28.16766667,29.072,177.9413333,141.8296167
7,08-08-2012 07:56,30.65883333,35.71,369.261,314.34105
8,08-08-2012 08:56,32.55483333,42.8745,564.4506667,463.2427333
9,08-08-2012 09:56,34.7315,48.90266667,724.2581667,596.5924833
10,08-08-2012 10:56,36.28583333,52.6145,836.3611667,670.6241167
11,08-08-2012 11:56,37.01566667,54.8645,891.214,701.3301167
12,08-08-2012 12:56,36.16316667,50.3175,895.4981667,707.3798
13,08-08-2012 13:56,35.92333333,48.83416667,838.5826667,659.8698833
14,08-08-2012 14:56,35.85933333,45.23,724.8881667,574.8210167
15,08-08-2012 15:56,34.87083333,40.51866667,563.187,442.9533167
16,08-08-2012 16:56,35.19183333,37.11116667,375.4881667,272.9675833
17,08-08-2012 17:56,34.95233333,32.566,172.0266667,96.46388333
18,08-08-2012 18:56,29.9795,28.25683333,25.87983333,14.41845
19,08-08-2012 19:56,27.95133333,25.30366667,0,0.059183333
20,08-08-2012 20:56,26.57316667,23.43866667,0,0
21,08-08-2012 21:46,25.3998,21.175,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-09-2012 04:56,21.33433333,16.52933333,0.075652174,0.181065217
5,08-09-2012 05:56,21.76516667,17.49,46.6605,23.48241667
6,08-09-2012 06:56,25.20216667,26.01716667,213.8066667,165.5485
7,08-09-2012 07:56,28.523,33.424,415.3221667,359.8742333
8,08-09-2012 08:56,30.37233333,39.25966667,609.1336667,505.7223833
9,08-09-2012 09:56,31.61616667,43.4925,764.3068333,629.53525
10,08-09-2012 10:56,32.66566667,46.36116667,871.8615,708.9653667
11,08-09-2012 11:56,32.988,48.651,921.5971667,735.2980667
12,08-09-2012 12:56,33.7175,47.76316667,918.636,729.4473667
13,08-09-2012 13:56,34.2065,47.7905,854.17,678.42335
14,08-09-2012 14:56,33.90816667,46.03766667,730.7705,580.7392167
15,08-09-2012 15:56,33.47316667,40.33416667,568.9696667,450.8828667
16,08-09-2012 16:56,33.91366667,36.62566667,372.3873333,271.4691167
17,08-09-2012 17:56,32.44483333,31.00083333,167.3166667,95.37845
18,08-09-2012 18:56,28.615,27.066,25.17316667,14.36718333
19,08-09-2012 19:56,27.04016667,24.81216667,0,0.0322
20,08-09-2012 20:56,26.31683333,23.675,0,0
21,08-09-2012 21:46,25.9004,23.2824,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-10-2012 04:56,22.2215,18.54066667,0.037021277,0.173617021
5,08-10-2012 05:56,22.6395,19.02483333,39.72866667,22.37585
6,08-10-2012 06:56,24.558,24.57133333,193.7548333,150.0680833
7,08-10-2012 07:56,27.15316667,33.451,393.6305,338.6277667
8,08-10-2012 08:56,29.5065,38.37233333,584.1988333,490.4611667
9,08-10-2012 09:56,31.04533333,43.80883333,738.0533333,624.7103333
10,08-10-2012 10:56,32.02066667,45.21183333,846.4306667,699.2837167
11,08-10-2012 11:56,32.60066667,47.341,900.6773333,730.0901667
12,08-10-2012 12:56,33.26966667,47.76766667,888.516,712.9115667
13,08-10-2012 13:56,33.11683333,43.30166667,825.3466667,664.55065
14,08-10-2012 14:56,32.65366667,41.23083333,710.8455,574.3779833
15,08-10-2012 15:56,33.06133333,38.82566667,543.8035,431.3118167
16,08-10-2012 16:56,32.96583333,34.61266667,347.8188333,255.37305
17,08-10-2012 17:56,31.46616667,29.86633333,155.4681667,92.88535
18,08-10-2012 18:56,27.56916667,25.99483333,19.464,11.70833333
19,08-10-2012 19:56,26.40283333,24.34133333,0,0.00695
20,08-10-2012 20:56,25.64016667,23.64666667,0,0
21,08-10-2012 21:46,25.2562,23.126,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-11-2012 04:56,22.48983333,19.44316667,0.074042553,0.104404255
5,08-11-2012 05:56,22.6945,20.65683333,51.60016667,30.2309
6,08-11-2012 06:56,25.615,27.53583333,214.4143333,174.2494
7,08-11-2012 07:36,26.547,28.142,164.8997619,145.7386429
8,08-11-2012 08:56,27.5575,29.814,192.0953333,166.2552833
9,08-11-2012 09:56,28.525,33.268,346.2603333,303.3893833
10,08-11-2012 10:56,30.50783333,41.9395,822.227,662.3853667
11,08-11-2012 11:56,31.53516667,45.25883333,905.0005,727.1212667
12,08-11-2012 12:56,31.45766667,44.20866667,895.8436667,717.9584
13,08-11-2012 13:56,31.35633333,42.19083333,831.5315,664.5821833
14,08-11-2012 14:56,30.884,39.08266667,718.0563333,580.6661833
15,08-11-2012 15:56,30.30816667,35.564,554.3251667,441.0214333
16,08-11-2012 16:56,30.366,31.8475,347.2795,252.6930667
17,08-11-2012 17:56,30.38633333,28.75433333,150.7025,88.46911667
18,08-11-2012 18:56,27.07166667,25.41033333,20.74566667,12.99828333
19,08-11-2012 19:56,25.59983333,23.25666667,0,0.001916667
20,08-11-2012 20:56,24.95783333,22.273,0,0
21,08-11-2012 21:56,24.30016667,21.27383333,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,08-12-2012 04:56,19.99783333,15.50633333,0,0.0918125
5,08-12-2012 05:56,20.08833333,15.9405,41.528,20.71496667
6,08-12-2012 06:56,22.15166667,23.08483333,200.8416667,155.1607667
7,08-12-2012 07:56,25.44366667,34.251,400.1446667,344.8417167
8,08-12-2012 08:56,28.4735,36.939,512.8258333,419.2132167
9,08-12-2012 09:56,29.82,40.49533333,784.664,646.53475
10,08-12-2012 10:56,29.87783333,40.67,857.7183333,703.5618833
11,08-12-2012 11:56,30.192,41.70683333,915.5983333,742.9395833
12,08-12-2012 12:56,30.3815,41.44383333,916.7123333,734.1204667
13,08-12-2012 13:56,30.74133333,41.3845,855.4581667,685.7613333
14,08-12-2012 14:56,30.75116667,39.96533333,718.6523333,565.7198333
15,08-12-2012 15:56,30.8835,38.76583333,585.8293333,460.2759167
16,08-12-2012 16:56,31.01716667,33.036,374.092,267.3805667
17,08-12-2012 17:56,30.3825,28.205,164.688,88.1385
18,08-12-2012 18:56,25.99083333,23.7525,18.88283333,10.53628333
19,08-12-2012 19:56,24.25916667,20.7375,0,0
20,08-12-2012 20:56,22.71933333,18.17833333,0,0
21,08-12-2012 21:56,22.447,17.87516667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/13/12 4:56 AM,17.68783333,13.22216667,0.035510204,0.058326531
5,8/13/12 5:56 AM,18.35466667,14.45416667,41.135,23.78061667
6,8/13/12 6:56 AM,21.90833333,22.617,189.0293333,148.5803667
7,8/13/12 7:56 AM,26.1875,35.41483333,375.1653333,317.21185
8,8/13/12 8:56 AM,28.924,43.22366667,501.29,415.2439333
9,8/13/12 9:56 AM,30.6425,49.86616667,622.5195,521.38505
10,8/13/12 10:56 AM,30.30166667,38.23033333,297.4853333,255.9147167
11,8/13/12 11:56 AM,31.8255,50.3735,739.3271667,601.9592333
12,8/13/12 12:56 PM,32.4065,50.85716667,814.3651667,644.9514833
13,8/13/12 1:56 PM,32.43383333,48.55283333,797.4451667,642.34185
14,8/13/12 2:56 PM,32.56083333,45.82616667,600.9666667,487.6149
15,8/13/12 3:56 PM,33.374,45.007,580.6366667,452.23205
16,8/13/12 4:56 PM,32.939,38.19633333,418.5011667,309.1204167
17,8/13/12 5:56 PM,31.01433333,30.92833333,174.4556667,110.1845667
18,8/13/12 6:56 PM,26.83383333,24.4475,10.967,7.952283333
19,8/13/12 7:56 PM,25.11683333,21.75066667,0,0.0001
20,8/13/12 8:56 PM,23.83566667,20.10366667,0,0
21,8/13/12 9:56 PM,23.2715,19.7585,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/14/12 4:56 AM,22.37783333,19.71766667,0.022857143,0.790877551
5,8/14/12 5:56 AM,23.39333333,21.22033333,34.74366667,21.19766667
6,8/14/12 6:56 AM,25.78066667,25.05533333,171.1065,137.0486167
7,8/14/12 7:56 AM,27.844,33.91,341.7156667,297.0315
8,8/14/12 8:46 AM,29.5484,40.1774,411.4284,349.53488
9,8/14/12 9:50 AM,31.6762,46.5298,600.2127119,510.1652881
10,8/14/12 10:50 AM,28.20816667,32.34966667,115.051,107.0090167
11,8/14/12 11:50 AM,26.4305,25.35933333,63.0375,50.48186667
12,8/14/12 12:50 PM,23.421,24.05166667,196.6931667,185.08965
13,8/14/12 1:50 PM,23.63216667,22.746,28.12333333,29.20388333
14,8/14/12 2:50 PM,23.82583333,22.4625,49.84133333,37.86178333
15,8/14/12 3:50 PM,26.23033333,27.40016667,186.2908333,154.3552
16,8/14/12 4:50 PM,29.46566667,34.8215,298.276,212.6292667
17,8/14/12 5:50 PM,30.03333333,30.86666667,124.1443333,79.76608333
18,8/14/12 6:50 PM,26.59733333,25.137,12.592,10.66155
19,8/14/12 7:50 PM,24.8115,21.94483333,0,0
20,8/14/12 8:50 PM,23.887,20.99583333,0,0
21,8/14/12 9:40 PM,23.3664,20.2418,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/15/12 4:50 AM,22.88933333,22.34916667,0.01037037,0.002203704
5,8/15/12 5:50 AM,23.41066667,22.97733333,22.48583333,14.45175
6,8/15/12 6:50 AM,24.25933333,25.0875,104.449,78.07388333
7,8/15/12 7:50 AM,25.56983333,29.35333333,257.6135,218.7683833
8,8/15/12 8:50 AM,28.43266667,42.79283333,610.638,493.97195
9,8/15/12 9:50 AM,29.82933333,47.419,506.1765,433.3530833
10,8/15/12 10:50 AM,30.77066667,46.95216667,618.2181667,470.3875667
11,8/15/12 11:50 AM,31.87516667,52.79483333,837.3221667,657.2454333
12,8/15/12 12:50 PM,32.89133333,55.02816667,906.2153333,699.1995
13,8/15/12 1:50 PM,33.73766667,55.00966667,817.9936667,647.99095
14,8/15/12 2:50 PM,33.87433333,48.08083333,634.2906667,497.8450167
15,8/15/12 3:50 PM,34.21233333,44.669,540.897,425.9155
16,8/15/12 4:50 PM,34.18383333,38.82816667,345.1978333,248.1648667
17,8/15/12 5:50 PM,34.066,32.4775,142.001,78.55385
18,8/15/12 6:50 PM,28.914,26.55933333,12.341,9.405083333
19,8/15/12 7:50 PM,26.1235,22.41883333,0,0
20,8/15/12 8:50 PM,24.088,19.6815,0,0
21,8/15/12 9:40 PM,23.2596,18.9656,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/16/12 4:50 AM,20.654,17.33516667,0.010545455,0.038072727
5,8/16/12 5:50 AM,20.92316667,18.11683333,40.3845,20.65131667
6,8/16/12 6:50 AM,23.994,24.286,207.202,156.1521
7,8/16/12 7:50 AM,27.79433333,35.57366667,364.332,316.7904
8,8/16/12 8:50 AM,29.97316667,47.85983333,557.3671667,463.65945
9,8/16/12 9:50 AM,31.931,54.73166667,717.3601667,591.26155
10,8/16/12 10:50 AM,33.31283333,56.53483333,827.8835,659.2451167
11,8/16/12 11:50 AM,34.681,61.7555,875.5466667,680.48475
12,8/16/12 12:50 PM,35.86766667,59.40133333,876.547,672.17815
13,8/16/12 1:50 PM,36.01583333,55.32466667,814.6273333,632.4519833
14,8/16/12 2:50 PM,36.36033333,51.25716667,698.636,551.6060167
15,8/16/12 3:50 PM,36.222,46.72466667,533.1586667,416.43275
16,8/16/12 4:50 PM,36.3255,41.17333333,333.4666667,240.24835
17,8/16/12 5:50 PM,36.18683333,34.85983333,135.3073333,77.28155
18,8/16/12 6:50 PM,30.43316667,28.283,10.26716667,9.053483333
19,8/16/12 7:50 PM,28.23733333,24.99783333,0,0
20,8/16/12 8:50 PM,27.11983333,23.371,0,0
21,8/16/12 9:40 PM,25.9552,21.9994,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/17/12 4:50 AM,21.646,18.91766667,0,0.017814815
5,8/17/12 5:50 AM,22.56216667,19.98516667,34.05216667,17.58226667
6,8/17/12 6:50 AM,24.9715,23.76183333,181.3153333,140.23295
7,8/17/12 7:50 AM,28.03016667,32.30216667,382.0475,327.9141333
8,8/17/12 8:50 AM,29.8465,38.78933333,582.1265,488.4211167
9,8/17/12 9:50 AM,30.701,41.446,742.3181667,622.2392167
10,8/17/12 10:50 AM,31.51383333,44.83833333,849.3918333,695.3464333
11,8/17/12 11:50 AM,32.11283333,45.74483333,901.077,723.8283833
12,8/17/12 12:50 PM,32.87083333,46.22283333,894.5428333,714.3549833
13,8/17/12 1:50 PM,33.875,47.044,828.5321667,657.8781167
14,8/17/12 2:50 PM,33.8095,43.97583333,703.616,565.3005667
15,8/17/12 3:50 PM,33.57666667,41.27466667,533.192,420.5147833
16,8/17/12 4:50 PM,33.86383333,36.70816667,335.1665,241.1359
17,8/17/12 5:50 PM,33.26166667,31.90416667,139.2968333,75.88725
18,8/17/12 6:50 PM,28.7425,27.111,10.355,8.489483333
19,8/17/12 7:50 PM,26.78766667,24.506,0,0
20,8/17/12 8:50 PM,26.005,23.40166667,0,0
21,8/17/12 9:40 PM,25.6148,22.987,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/18/12 4:50 AM,24.5915,22.63916667,0,0.021851852
5,8/18/12 5:50 AM,24.7915,23.103,30.23733333,16.72593333
6,8/18/12 6:50 AM,26.30666667,26.82283333,174.44,133.52665
7,8/18/12 7:50 AM,28.093,31.8025,369.9988333,320.5440667
8,8/18/12 8:50 AM,30.03016667,37.3175,564.8158333,475.5888667
9,8/18/12 9:50 AM,31.43783333,42.90566667,721.6716667,605.2354333
10,8/18/12 10:50 AM,32.755,46.55116667,832.1345,681.1516667
11,8/18/12 11:50 AM,33.34116667,47.356,884.0335,706.6541833
12,8/18/12 12:50 PM,33.88016667,48.00183333,880.6255,699.1512167
13,8/18/12 1:50 PM,33.97616667,46.65933333,818.6216667,651.153
14,8/18/12 2:50 PM,33.22383333,42.28133333,696.3901667,559.9682667
15,8/18/12 3:50 PM,32.7255,39.06983333,528.9558333,421.3238333
16,8/18/12 4:50 PM,32.348,35.012,330.2263333,239.2217333
17,8/18/12 5:50 PM,32.372,30.71983333,137.534,74.4685
18,8/18/12 6:50 PM,28.69483333,26.60283333,8.851,7.94575
19,8/18/12 7:50 PM,26.97283333,23.43283333,0,0
20,8/18/12 8:50 PM,25.9125,22.35483333,0,0
21,8/18/12 9:40 PM,25.3624,22.5934,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/19/12 4:50 AM,24.521,21.023,0,0
5,8/19/12 5:50 AM,24.521,21.023,0,0
6,8/19/12 6:50 AM,24.521,21.023,0,0
7,8/19/12 7:50 AM,24.521,21.023,0,0
8,8/19/12 8:50 AM,24.521,21.023,0,0
9,8/19/12 9:50 AM,26.69316667,28.38266667,254.1063333,209.7720333
10,8/19/12 10:50 AM,31.75166667,45,827.1146667,676.9537333
11,8/19/12 11:50 AM,32.67866667,47.29816667,881.0125,705.0184
12,8/19/12 12:50 PM,33.13383333,46.48416667,872.7081667,697.8001167
13,8/19/12 1:50 PM,33.33766667,46.48466667,803.6386667,641.2863333
14,8/19/12 2:50 PM,33.4325,44.202,683.2803333,548.5034667
15,8/19/12 3:50 PM,33.10316667,40.59666667,512.52,406.2315167
16,8/19/12 4:50 PM,32.9045,35.826,318.4536667,230.6970167
17,8/19/12 5:50 PM,31.64866667,30.17116667,130.0831667,72.98201667
18,8/19/12 6:50 PM,27.57333333,25.65333333,8.7525,7.949466667
19,8/19/12 7:50 PM,26.0115,23.56466667,0,0
20,8/19/12 8:50 PM,25.2,22.3915,0,0
21,8/19/12 9:40 PM,24.6326,20.9766,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/20/12 4:50 AM,20.19483333,16.24783333,0,0.014092593
5,8/20/12 5:50 AM,20.36266667,16.61783333,30.08616667,15.75903333
6,8/20/12 6:50 AM,22.426,20.98383333,173.5435,127.03625
7,8/20/12 7:50 AM,25.7965,28.2795,346.4838333,313.97435
8,8/20/12 8:50 AM,28.90083333,36.733,547.9943333,460.7334
9,8/20/12 9:50 AM,30.49083333,41.85716667,707.3213333,592.9270333
10,8/20/12 10:50 AM,31.52416667,47.96433333,811.9075,662.1496667
11,8/20/12 11:50 AM,32.69083333,51.332,866.3263333,687.9847833
12,8/20/12 12:50 PM,33.16733333,49.2565,865.4876667,688.49785
13,8/20/12 1:50 PM,33.20733333,46.4725,802.9146667,640.71605
14,8/20/12 2:50 PM,32.74833333,43.25883333,685.8173333,550.7946167
15,8/20/12 3:50 PM,32.14666667,39.16466667,517.5773333,410.4508667
16,8/20/12 4:50 PM,31.59783333,34.51683333,320.9486667,232.0045833
17,8/20/12 5:50 PM,30.532,28.95533333,126.5843333,70.03556667
18,8/20/12 6:50 PM,26.956,24.75316667,7.555833333,6.885733333
19,8/20/12 7:50 PM,25.421,21.70883333,0,0
20,8/20/12 8:50 PM,24.3645,20.668,0,0
21,8/20/12 9:40 PM,23.8516,20.0594,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/21/12 4:50 AM,19.53916667,17.0125,0,0.015796296
5,8/21/12 5:50 AM,19.3485,15.89916667,28.8685,15.46956667
6,8/21/12 6:50 AM,21.3625,19.64433333,170.8555,127.8601667
7,8/21/12 7:50 AM,25.135,28.23516667,355.8485,315.6957333
8,8/21/12 8:50 AM,28.80616667,37.6865,555.9246667,457.2377833
9,8/21/12 9:50 AM,30.6935,43.919,721.0235,601.5742333
10,8/21/12 10:50 AM,32.21583333,48.29183333,833.5308333,671.765
11,8/21/12 11:50 AM,33.17433333,49.9385,888.8178333,703.25235
12,8/21/12 12:50 PM,34.14066667,51.56983333,876.6353333,688.2771667
13,8/21/12 1:50 PM,34.93283333,49.88333333,802.8536667,623.9673333
14,8/21/12 2:50 PM,34.27733333,44.30816667,681.7491667,545.5845
15,8/21/12 3:50 PM,33.85416667,41.43866667,513.811,406.4935
16,8/21/12 4:50 PM,32.58333333,35.66266667,316.7156667,227.7274167
17,8/21/12 5:50 PM,32.053,30.3215,123.231,67.63483333
18,8/21/12 6:50 PM,28.41083333,25.95983333,6.540333333,7.469466667
19,8/21/12 7:50 PM,27.979,25.112,0,3.023
20,8/21/12 8:50 PM,25.7395,21.40816667,0,0.957283333
21,8/21/12 9:40 PM,24.0624,18.7606,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/22/12 4:50 AM,20.14666667,15.557,0,0
5,8/22/12 5:50 AM,19.573,15.28516667,28.67066667,0
6,8/22/12 6:50 AM,22.26366667,22.81266667,174.1478333,0
7,8/22/12 7:50 AM,26.572,37.03816667,369.482,0
8,8/22/12 8:50 AM,30.691,43.76716667,565.791,145.9239833
9,8/22/12 9:50 AM,32.94133333,47.40116667,728.8788333,602.4594833
10,8/22/12 10:50 AM,34.34283333,51.71966667,840.5646667,671.1275
11,8/22/12 11:50 AM,35.3985,54.5545,892.2488333,696.7002167
12,8/22/12 12:50 PM,36.34716667,55.26066667,885.2838333,687.4235833
13,8/22/12 1:50 PM,36.77116667,54.746,815.7351667,634.6614667
14,8/22/12 2:50 PM,36.81983333,49.79933333,691.4656667,545.9910167
15,8/22/12 3:50 PM,36.63416667,45.6055,511.4855,400.1868833
16,8/22/12 4:50 PM,36.29966667,39.7615,313.7811667,223.2618667
